3509.2,3509.2,3509.2,29959,29959,37979,40406,40406,40410,41137,41148,43723,39353,38171,38171,38906,44483,44483,51323,48264,56239,56973,56970,44515,44515,48275,48266,48929,51358,52695,52692,52101,50278,52503,56994,56897,58971,52524,54595,54951,59347,60683,60683,61418,30022,36858,37593,36866,36866,36870,38059,42482,44557,42492,43228,43223,42452,45625,46211,42468,40523,30070,44547,44547,53470,44572,47739,46988,48326,48322,46997,47732,47728,60688,44594,52797,49728,56992,57728,57723,29918,44453,52459,53816,54550,54547,53819,56853,58919,58194,58927,58196,48878,50946,51304,53372,52636,52040,44443,56827,58157,58889,58888,57561,52431,56178,56177,56178,56908,32686,51525,51525,59513,63907,65967,66324,67652,68383,66049,66049,69197,68466,74039,77191,78435,78435,79167,79166,80495,80501,70445,74192,72861,74191,74191,74192,73594,51535,66368,63926,65991,67085,65992,66059,82939,74048,78450,80515,80869,81602,78446,79777,79776,69231,77932,77932,90321,92741,92741,93472,94069,91656,82333,86817,84749,85481,85482,82336,92466,94897,95630,95632,1.0047e+05,1.0563e+05,1.0049e+05,1.0292e+05,1.0256e+05,92484,95645,96891,98227,96900,97631,98229,77943,82345,84410,83686,85931,89680,90413,89682,91659,85939,88365,88009,90333,93490,93485,91671,91671,91674,85505,85949,87284,89112,51565,64093,72926,73660,72929,92496,92496,1.0067e+05,92512,94939,94939,94939,95670,96271,95679,95668,1.0048e+05,1.0489e+05,1.0732e+05,1.0805e+05,1.0805e+05,1.049e+05,1.0564e+05,1.0697e+05,1.005e+05,1.0256e+05,1.0292e+05,1.0365e+05,1.0498e+05,1.0499e+05,95681,3655.9,3655.9,18288,26349,30785,33227,33958,34564,33954,30184,26277,26315,28761,30080,28404,34437,35174,35168,22868,26225,30653,33820,32750,30618,32694,33790,32697,28686,3763.9,11824,16261,18703,18710,19456,16286,18354,11868,14309,13960,12782,30064,38108,41872,43876,44644,49103,49841,49834,49798,30172,40717,42060,42067,42791,42784,38160,38199,41966,42694,43317,37054,38403,37805,44696,44696,49205,49110,49841,49853,61615,49204,51646,52989,52989,53720,53713,52391,53702,51311,52756,57192,60915,52799,55240,55248,56583,57322,57314,56558,57297,52824,54906,54153,54153,54161,3874.3,3874.3,13320,14018,3959.7,8403.9,12873,18399,29655,24286,24286,24295,10885,30282,30282,36091,44806,49245,51319,51313,52840,52840,54183,54183,54914,54922,54907,55256,56607,55270,56009,55278,52866,54940,54195,54934,54926,54203,55282,55282,55282,56013,55290,56021,56626,56028,51724,42985,46166,46161,45089,44967,51862,53209,53209,53218,53932,52620,52955,57403,59489,59836,60576,59845,58763,58763,59494,59850,59850,60581,53009,55457,53040,55118,54379,45068,49521,49521,54050,49494,45127,49667,48883,53056,53088,57449,58208,60624,60647,53115,55565,57635,56291,59958,51671,51671,64142,68644,66240,66195,78743,66250,70678,71415,74434,74434,75171,72769,73095,68727,51778,59838,64274,67454,65030,59881,59766,64198,66270,64971,61887,71483,78078,78078,86121,90548,91877,92614,91883,92970,90514,93696,92609,92656,95838,92708,1.0077e+05,1.0077e+05,1.0284e+05,1.0318e+05,1.0452e+05,1.0393e+05,1.0453e+05,1.0454e+05,1.0527e+05,1.0516e+05,1.059e+05,1.0518e+05,1.0592e+05,1.0593e+05,1.0762e+05,1.0836e+05,1.097e+05,1.0317e+05,1.0452e+05,1.0392e+05,97172,99252,1.0166e+05,51888,51888,63151,66411,75892,70940,73385,74141,74714,75454,72297,73037,52049,60137,62586,63317,62571,60037,64484,64484,64501,65241,65232,68270,66592,62538,62538,63279,63269,63877,62556,63287,66572,66572,73436,74176,74184,73411,74151,74168,74560,81423,82769,83509,83500,83492,78400,74660,79154,79086,81164,81155,81529,82886,82288,78294,94002,92817,1.0089e+05,1.0335e+05,1.0094e+05,1.0094e+05,1.0228e+05,1.0336e+05,1.0304e+05,1.0472e+05,92901,97345,1.0185e+05,98711,95397,96127,97472,78454,83659,88565,78555,83041,84389,84380,86127,86543,93088,90936,93402,94143,93412,93055,92977,98172,1.0102e+05,1.0347e+05,1.0343e+05,1.0417e+05,1.0476e+05,1.055e+05,1.0419e+05,1.0478e+05,1.0478e+05,1.0551e+05,93078,96346,97471,99590,1.0197e+05,1.0106e+05,1.0106e+05,1.0241e+05,1.0242e+05,1.0314e+05,1.0762e+05,1.0112e+05,1.0323e+05,1.0354e+05,90808,90808,1.1335e+05,1.1775e+05,1.1849e+05,1.1909e+05,1.2016e+05,1.2017e+05,1.1712e+05,1.1712e+05,1.0537e+05,1.0978e+05,1.0978e+05,1.1428e+05,1.1052e+05,1.1338e+05,1.1544e+05,1.1339e+05,1.1472e+05,1.1545e+05,1.1339e+05,1.1715e+05,1.1715e+05,1.1716e+05,1.1854e+05,1.178e+05,1.2022e+05,1.2096e+05,1.3896e+05,1.3896e+05,1.5359e+05,1.5359e+05,1.5736e+05,1.581e+05,1.581e+05,1.5798e+05,1.58e+05,1.5934e+05,1.5801e+05,1.5875e+05,1.5874e+05,1.5606e+05,1.574e+05,1.5739e+05,1.574e+05,1.5681e+05,1.5802e+05,1.5802e+05,1.5876e+05,1.5936e+05,1.601e+05,1.6009e+05,1.6045e+05,1.5804e+05,1.5938e+05,1.5937e+05,1.6011e+05,1.601e+05,1.6169e+05,1.6303e+05,1.6377e+05,1.6304e+05,1.6302e+05,1.5366e+05,1.5366e+05,1.5816e+05,1.5815e+05,1.5886e+05,1.537e+05,1.5747e+05,1.5747e+05,1.5748e+05,1.5819e+05,1.3907e+05,1.4712e+05,1.4922e+05,1.5152e+05,1.5359e+05,1.5154e+05,1.5362e+05,1.5228e+05,1.5167e+05,1.5156e+05,1.5156e+05,1.5364e+05,1.5158e+05,1.5158e+05,1.516e+05,1.4705e+05,1.5148e+05,1.5283e+05,1.5392e+05,1.5466e+05,1.56e+05,1.5151e+05,1.5224e+05,1.5283e+05,1.5357e+05,1.5284e+05,1.5389e+05,1.4953e+05,1.516e+05,1.6558e+05,1.6566e+05,1.7252e+05,1.7252e+05,1.7326e+05,1.7253e+05,1.7385e+05,1.7458e+05,1.7385e+05,1.7253e+05,1.7327e+05,1.7326e+05,1.7386e+05,1.7387e+05,1.7005e+05,1.7139e+05,1.7213e+05,1.7213e+05,1.7248e+05,1.9732e+05,1.6573e+05,1.7382e+05,1.7699e+05,1.8272e+05,1.7894e+05,1.6583e+05,1.7028e+05,1.7267e+05,1.3918e+05,1.3918e+05,1.5541e+05,1.5098e+05,1.537e+05,1.6177e+05,1.6314e+05,1.6826e+05,1.6428e+05,1.6428e+05,1.6937e+05,1.5378e+05,1.5898e+05,1.5817e+05,1.6269e+05,1.6134e+05,1.5385e+05,1.6075e+05,1.6184e+05,1.6322e+05,1.664e+05,1.5841e+05,1.6085e+05,1.6158e+05,1.6051e+05,1.6877e+05,90953,1.0558e+05,1.1364e+05,1.1608e+05,1.1608e+05,1.1608e+05,1.1682e+05,1.1609e+05,1.1682e+05,1.1808e+05,1.1808e+05,1.1882e+05,1.1941e+05,1.1809e+05,1.1883e+05,1.1882e+05,1.1943e+05,1.2052e+05,1.2187e+05,1.2185e+05,1.1817e+05,1.0565e+05,1.1009e+05,1.1217e+05,1.1252e+05,1.1005e+05,1.1005e+05,1.1213e+05,1.108e+05,1.1249e+05,1.125e+05,1.1455e+05,1.1736e+05,1.3199e+05,1.3199e+05,1.3642e+05,1.3642e+05,1.3776e+05,1.3776e+05,1.3849e+05,1.3848e+05,1.3644e+05,1.3778e+05,1.3718e+05,1.3848e+05,1.3446e+05,1.3581e+05,1.3447e+05,1.3521e+05,1.3448e+05,1.4757e+05,1.3206e+05,1.3206e+05,1.345e+05,1.3523e+05,1.3583e+05,1.3655e+05,1.3649e+05,1.3649e+05,1.3723e+05,1.3857e+05,1.3966e+05,1.386e+05,1.366e+05,1.4898e+05,1.1746e+05,1.219e+05,1.2507e+05,1.2506e+05,1.3232e+05,1.3306e+05,1.3366e+05,1.3306e+05,1.2197e+05,1.2441e+05,1.2575e+05,1.2648e+05,1.2334e+05,1.2408e+05,1.2335e+05,1.2552e+05,1.3071e+05,1.2992e+05,1.3235e+05,1.3309e+05,1.3369e+05,1.3238e+05,1.3233e+05,1.3202e+05,1.2557e+05,1.2765e+05,1.2798e+05,1.2872e+05,1.3005e+05,1.2933e+05,1.2874e+05,91169,1.0585e+05,1.0585e+05,1.1038e+05,1.1384e+05,1.1836e+05,1.2068e+05,1.2275e+05,1.2275e+05,1.1839e+05,1.1829e+05,1.1832e+05,1.207e+05,1.2144e+05,1.2203e+05,1.2204e+05,1.0595e+05,1.104e+05,1.1114e+05,1.1282e+05,1.1359e+05,1.1354e+05,1.1394e+05,1.1773e+05,1.1976e+05,1.0569e+05,1.1376e+05,1.1821e+05,1.1821e+05,1.1955e+05,1.1895e+05,1.1958e+05,1.1958e+05,1.2031e+05,1.1833e+05,1.1368e+05,1.1812e+05,1.2019e+05,1.2261e+05,1.1155e+05,1.1757e+05,1.1757e+05,1.1757e+05,1.2201e+05,1.2275e+05,1.2335e+05,1.2335e+05,1.2556e+05,1.3e+05,1.3451e+05,1.3002e+05,1.3076e+05,1.3004e+05,1.2561e+05,1.2805e+05,1.2805e+05,1.2879e+05,1.2878e+05,1.3012e+05,1.288e+05,1.294e+05,1.2936e+05,1.2936e+05,1.301e+05,1.221e+05,1.2455e+05,1.2455e+05,1.2661e+05,1.2564e+05,1.2564e+05,1.2809e+05,1.2943e+05,1.281e+05,1.2884e+05,1.2883e+05,1.294e+05,1.3321e+05,1.2569e+05,1.289e+05,1.2813e+05,1.321e+05,1.321e+05,1.3653e+05,1.3653e+05,1.4029e+05,1.4013e+05,1.4257e+05,1.4258e+05,1.433e+05,1.4254e+05,1.4389e+05,1.433e+05,1.1773e+05,1.2463e+05,1.2464e+05,1.2598e+05,1.2464e+05,1.2464e+05,1.2537e+05,1.2572e+05,1.2577e+05,1.2785e+05,1.258e+05,1.2715e+05,1.2715e+05,1.2716e+05,1.3011e+05,1.2223e+05,1.2467e+05,1.2467e+05,1.26e+05,1.2674e+05,1.2673e+05,1.2601e+05,1.2464e+05,1.2673e+05,1.2466e+05,1.254e+05,1.2467e+05,1.236e+05,1.2582e+05,1.2718e+05,1.3021e+05,1.3266e+05,1.3024e+05,1.3159e+05,1.3236e+05,1.3225e+05,1.4034e+05,1.4479e+05,1.404e+05,1.4285e+05,1.4359e+05,1.4024e+05,1.4469e+05,1.4469e+05,1.4603e+05,1.4603e+05,1.4604e+05,1.447e+05,1.4544e+05,1.4543e+05,1.4472e+05,1.4606e+05,1.4606e+05,1.4605e+05,1.4274e+05,1.4409e+05,1.4349e+05,1.3235e+05,1.3235e+05,1.3553e+05,1.3241e+05,1.3486e+05,1.3694e+05,1.3562e+05,4016.3,4016.3,4016.3,18728,26832,29285,29296,30634,31225,32591,32591,34990,29315,30677,30656,31292,31292,33373,32633,33729,31172,33624,31207,32556,31227,31969,31958,18844,27071,27071,27082,18911,22695,22695,22706,21328,22689,22091,4204.3,12308,12308,16111,16702,19155,20516,19175,19918,19906,19187,16738,18088,17501,12376,12376,14792,12414,14830,16171,16769,16769,17511,18098,19185,19185,19928,19197,19206,19949,19937,19218,16807,18889,18148,19224,21305,4320.3,11198,11198,11940,12528,30423,45134,45134,49590,50331,50367,47648,48997,49739,49008,49719,48410,53237,57698,60916,58478,53305,45250,47703,49052,49774,52838,49074,30611,38714,41162,43107,46901,43144,43886,44473,38599,30726,37268,35120,37211,38298,37573,37573,38324,4380.1,4380.1,12497,16965,20753,21496,18336,12572,12572,13914,15011,15755,15742,14698,12368,16831,17584,19247,21329,4509.4,8977.5,11436,11436,11436,11460,11394,11394,11406,13490,11417,11417,12161,11430,12126,18903,27020,30800,31413,31413,33830,35924,34595,33870,33883,35212,34624,27095,28460,29553,27137,28490,28479,31488,34690,33904,33904,34648,33917,35256,33927,34658,33603,31511,19032,23500,25959,28042,28019,25940,26684,25953,19107,21566,21589,21589,22320,22908,21547,22290,21560,4621.8,12827,12609,12609,16435,14736,20312,15894,11661,17316,19145,23677,23538,26021,24336,23724,30786,30786,38903,43370,43370,44124,45443,45786,45786,46530,45799,47138,46540,45775,43237,45692,45692,46435,46423,45704,47764,35308,39825,39819,45309,45309,49772,49794,50536,50524,49811,50554,51893,47834,48577,49163,49906,49176,57151,51954,53425,57893,60351,60375,61118,60332,53500,55595,55916,57999,55952,31027,36897,39015,39015,41474,42218,42803,42228,41130,43408,45867,46611,47233,44803,41534,48000,45550,45550,50835,48813,60046,56938,52029,52029,66739,74841,79301,81382,81738,83117,79234,81687,81687,81698,82418,83779,81651,82999,82999,83010,82412,81351,83704,60386,62861,78435,93143,96354,1.027e+05,1.027e+05,1.0343e+05,1.0152e+05,78621,83076,86876,87607,84471,86608,88065,95540,86324,93637,94380,95730,52391,60581,63039,63063,63076,83860,60618,60618,67470,68214,70965,70965,71696,78795,93741,94485,1.0792e+05,4750.4,4750.4,14268,27147,31155,36099,38188,38515,39262,39275,38599,38599,39330,39347,45678,53817,58383,59704,57079,46554,54851,57330,57330,58080,58061,59409,58096,59425,59380,56243,56993,56262,55787,52759,82276,83022,83034,91310,91310,91310,1.14e+05,1.1771e+05,1.3242e+05,1.3242e+05,1.4619e+05,1.3703e+05,1.4052e+05,1.4431e+05,1.4491e+05,1.4567e+05,1.4736e+05,1.4736e+05,1.4738e+05,1.4738e+05,1.4498e+05,1.4709e+05,1.4741e+05,91670,1.0643e+05,1.1404e+05,1.1442e+05,1.1687e+05,1.1762e+05,1.1822e+05,1.1881e+05,1.2201e+05,1.1885e+05,1.196e+05,1.2018e+05,1.2092e+05,1.2019e+05,1.0619e+05,1.1521e+05,1.1418e+05,1.1864e+05,1.2112e+05,1.1868e+05,1.2003e+05,1.2003e+05,1.2076e+05,1.1944e+05,1.1425e+05,1.1805e+05,1.1805e+05,1.1878e+05,1.1638e+05,1.2275e+05,1.2349e+05,1.241e+05,1.241e+05,1.2483e+05,1.3932e+05,1.3932e+05,1.5402e+05,1.7032e+05,1.5868e+05,1.476e+05,1.5211e+05,1.5414e+05,1.6571e+05,1.8042e+05,1.8042e+05,1.8487e+05,1.8561e+05,1.8867e+05,1.8566e+05,1.8048e+05,1.8428e+05,1.8502e+05,1.8501e+05,1.8289e+05,1.8424e+05,1.8496e+05,1.884e+05,1.9285e+05,1.9365e+05,1.9734e+05,1.9733e+05,1.9091e+05,1.9299e+05,1.9298e+05,1.9093e+05,1.9167e+05,1.9166e+05,1.8852e+05,1.9233e+05,1.9307e+05,1.659e+05,1.74e+05,1.741e+05,1.7619e+05,1.7617e+05,1.7839e+05,1.7974e+05,1.7834e+05,1.8287e+05,1.7837e+05,1.7911e+05,1.7973e+05,1.3967e+05,1.3967e+05,1.5218e+05,1.5671e+05,1.5594e+05,1.5667e+05,1.5419e+05,1.5426e+05,1.5672e+05,1.5746e+05,1.5675e+05,1.5743e+05,1.6664e+05,1.6873e+05,1.7045e+05,1.5432e+05,1.5814e+05,1.5439e+05,1.5895e+05,1.5816e+05,1.5816e+05,1.589e+05,1.623e+05,1.6677e+05,1.7131e+05,1.7053e+05,1.667e+05,1.6915e+05,1.6988e+05,1.6607e+05,1.6607e+05,1.7057e+05,1.7418e+05,1.8316e+05,1.8237e+05,1.7059e+05,1.7267e+05,1.7376e+05,1.8059e+05,1.8311e+05,1.8519e+05,1.8445e+05,1.8857e+05,1.9549e+05,1.9623e+05,1.9684e+05,1.9317e+05,1.8072e+05,1.8518e+05,1.8726e+05,1.876e+05,1.8969e+05,1.8763e+05,1.8764e+05,1.8899e+05,1.8973e+05,1.8972e+05,1.8971e+05,1.8511e+05,1.876e+05,1.8515e+05,1.865e+05,1.8724e+05,1.8723e+05,1.8721e+05,1.8395e+05,1.887e+05,1.9316e+05,1.9562e+05,1.9699e+05,1.9566e+05,1.8877e+05,1.933e+05,1.9014e+05,1.9014e+05,1.9089e+05,1.9016e+05,1.8118e+05,1.8192e+05,1.812e+05,1.8194e+05,1.8193e+05,1.8083e+05,1.8903e+05,1.8904e+05,1.8976e+05,1.9022e+05,1.8895e+05,1.9033e+05,1.9107e+05,1.9034e+05,1.9112e+05,1.6643e+05,1.8123e+05,1.9377e+05,1.9377e+05,1.9513e+05,1.9513e+05,1.9587e+05,1.9514e+05,1.9453e+05,1.9623e+05,1.9515e+05,1.9515e+05,1.9588e+05,1.9517e+05,1.959e+05,1.9624e+05,1.8922e+05,1.8922e+05,1.9304e+05,1.9134e+05,1.9607e+05,1.9744e+05,1.9177e+05,1.925e+05,1.9313e+05,1.9387e+05,1.9386e+05,1.937e+05,1.958e+05,1.9611e+05,1.9747e+05,1.9747e+05,1.9748e+05,1.9744e+05,1.9614e+05,1.9688e+05,1.9687e+05,1.9615e+05,1.9375e+05,1.951e+05,1.951e+05,1.9583e+05,1.9508e+05,1.9582e+05,1.9509e+05,1.9378e+05,1.9452e+05,1.9451e+05,1.9616e+05,1.9616e+05,1.9618e+05,1.9749e+05,1.9749e+05,1.9751e+05,1.8909e+05,1.9156e+05,1.9674e+05,1.8917e+05,1.9125e+05,1.9159e+05,1.916e+05,1.9161e+05,1.9236e+05,1.9234e+05,1.9059e+05,1.9164e+05,1.9238e+05,1.9298e+05,1.9241e+05,1.9299e+05
